SSN,NIF,Name,Phone,Address,Birthdate
912121918,186337769,Rita Pacheco,945844965,Odivelas Largo da Conceição 45 9547-646,1992-08-13
957930206,931262791,Mafalda Antunes,923616352,Moura Avenida Pinheiro 58 1530-753,1962-08-03
629464693,194624907,Alexandre Assunção,935944393,Loulé Alameda Henriques 1 0349-849,1998-07-06
372254113,771568011,José Cardoso,966498145,Gandra Rua da Galega 4 0314-483,1991-08-06
459903200,491873120,Isabela do Anjos,929981033,Miranda do Douro Largo Almeida 16 1212-458,1992-08-09
136847079,230559295,Mafalda Gonçalves,940114664,Mêda Av Mauro Lourenço 29 4259-449,2000-08-17
248360637,646582975,Hugo do Mota,991768804,Vila Nova de Famalicão Rua Pires 753 6123-289,1948-05-11
443358972,100832217,Ângelo Faria,939270423,Silves Largo de Batista 982 1088-991,1957-01-30
189741644,818563667,Carolina Henriques,987640374,Câmara de Lobos Praça de Anjos S/N 8608-911,1987-09-10
982015467,112807088,Vasco Branco,934487104,Fundão Travessa Samuel Silva S/N 5745-999,1965-01-01
685536314,367850281,Isabela Reis,957283138,Vendas Novas Travessa Assunção S/N 1096-420,1984-03-20
248583557,505295213,Nuno Garcia,953076075,Ourém Av de Nunes 69 7443-009,2005-04-03
144753017,677104501,Ivo Ferreira,926656805,Amora R. de Nunes 577 0945-618,1963-02-11
248880815,165896547,Salvador do Macedo,989955043,Santarém Av Álvaro Correia 60 6925-029,1994-09-08
444199028,706984869,Brian Abreu,929509025,Paços de Ferreira Avenida das Escadas do Monte dos Judeus 2 0955-223,1970-05-07
414411567,389847469,Frederico Soares-Mendes,931479103,Évora Av Eduardo Leite S/N 1385-009,1997-06-03
819268801,263873910,Laura Teixeira,993796805,Torres Novas Largo de Araújo S/N 1758-791,1960-08-27
422177653,441933125,Eva Loureiro,944711308,Queluz Rua Moreira 33 2940-377,1980-05-07
731789617,603816815,Vítor Assunção,916280427,Barreiro Praça da França 11 9159-767,1976-09-30
265886976,159239579,Pilar Freitas-Martins,943426988,Sabugal Praça Erika Castro S/N 4468-982,1956-07-25
602733846,657889224,Lia Andrade,972579713,Beja Largo de Gaspar 2 8539-080,1979-03-08
804299351,934566388,Leonor Castro,945695555,Pinhel Largo Manuel Cardoso 20 4207-731,1990-03-04
947745956,946259747,Lucas Simões,957772685,Sines Av Tatiana Rodrigues 31 1834-475,1988-01-27
802984854,703631406,Miriam Tavares,965401837,Coimbra Avenida de Fernandes 52 2787-086,1993-10-04
884139840,700123099,Emma Neto,939881596,Porto Santo Travessa de Pires S/N 4857-966,1985-11-22
572151830,738156706,Dinis Nascimento,996357378,Vila Real de Santo António Travessa do Roleto 86 8176-851,1995-09-04
376429593,803712486,Margarida-Mafalda Vicente,915420911,Seia Rua de Fernandes 44 2972-803,1977-04-28
852157871,937262687,Victória Jesus,985256865,Pinhel Av Lucas Matias 98 8818-683,1979-11-21
137301269,768326904,Clara Magalhães,936246619,Trancoso Av Nunes S/N 3454-650,1989-08-20
678626827,976537292,Isabela-Fabiana Barros,934344287,Santo Tirso Travessa de Torres 8 1032-517,2002-08-12
207285509,776426382,Núria Valente,984458618,Vila do Conde Avenida das Tágides 63 1626-600,1982-01-12
103907619,244821496,Sérgio Barbosa,937031481,Freamunde Largo Gil Matias 1 1502-639,1975-04-01
207509440,166709594,Bianca Magalhães,939571056,Felgueiras Praça de Guerreiro 5 8703-771,1970-03-25
966002851,124735306,Carlota Cruz,933692433,Seixal Travessa de Pinto 28 1674-497,1993-05-18
482362066,683457783,Fernando Machado,923872100,Évora Largo de Amaral 2 2803-256,1975-07-12
506133990,507341888,Rúben Carvalho,987291926,São Salvador de Lordelo Rua D. Carlos I ao Parque das Nações S/N 5132-264,1974-03-17
625918122,843599657,Ana Neto,933749774,Miranda do Douro R. do Freixo 59 6968-470,1949-04-25
761920722,891149208,Salvador Borges,967071818,Alcácer do Sal Av Melo 75 0339-907,1980-06-30
333683907,861621650,Bryan Carvalho-Sá,998555042,Caniço Rua do Pinzaleiro 288 0758-895,1955-06-08
808973588,459946001,Débora Cardoso,954401794,Seia Avenida Freitas 1 9350-813,1967-04-20
204836837,796046190,Emília Andrade,971295395,Ponte de Sor Alameda de Sousa 892 4294-561,1962-02-16
694168355,196267997,Eduardo Nunes,910542583,Vila Nova de Santo André Rua de Reis 79 5240-424,1980-10-20
535020357,423539228,Edgar Coelho,967011708,Loulé Av Henriques 94 8942-548,1980-06-22
919435431,712171870,William Valente,904264135,Vila do Conde Praça de Maia 12 2338-480,1972-01-23
772978838,309316355,Vera-Ana Moreira,902978981,Seia Alameda Assunção 623 9654-643,1976-08-16
879279946,376728043,Bárbara Simões,929328675,Sabugal Av das Canas 1 9399-943,1988-05-28
662680622,868788578,Afonso Cunha,970568089,Santiago do Cacém Praça Naiara Fonseca 1 4792-013,1973-06-26
518606635,402062748,Rafaela Reis,989882740,Fátima Alameda Matilde Miranda 89 2247-053,1964-02-17
787801287,932946157,Iara Branco,983507793,Évora Praça de Soares 9 9287-367,1963-11-13
748217695,138091327,Kevin Neto,930556871,Freamunde Rua Manuel Maia 45 1664-724,1964-03-29
552950873,778958168,Ivo Santos,922258676,Pombal Travessa de Antunes S/N 2950-009,1959-01-24
945480058,984836991,José Coelho,931086396,Tomar Av Campos 747 5907-485,2002-08-01
447244136,603979660,Marta Anjos,963496625,Guimarães Travessa do Falcão 22 1325-737,2003-02-11
246092397,110156878,Luana da Lourenço,904136119,Abrantes Av de Macedo S/N 6048-707,1974-10-15
107114255,598228751,Leonor do Sousa,910595645,Santa Maria da Feira Praça Catarina Fonseca S/N 7997-608,1950-10-20
706111033,837813471,Sara Andrade,951797416,Aveiro Rua Cardoso 4 9191-961,1987-12-13
739796342,740904320,Erica Henriques,940091625,Porto Santo Rua do Monte 92 7608-030,1970-11-11
839059952,166908528,Beatriz Marques,941875669,Ponta Delgada Praça de Borges S/N 3555-408,1993-04-03
273191096,339780290,Rafaela Soares,950368406,Vila Real Alameda de Amorim 3 0301-119,1968-01-25
832806700,158779641,Laura-Lia Vieira,968999051,Portimão Largo Cunha 165 1835-650,1963-01-19
256202946,922886423,Isabel Sá-Vaz,943649947,Caniço Rua de Mota 39 5214-861,1990-11-07
774507639,255983295,Lorena Paiva,931203542,Moura Largo Teixeira 74 7968-719,1971-12-05
581430906,966081249,Márcio Nascimento,955697109,Amora Avenida de São Pedro 79 8348-863,1954-03-09
837109126,690814590,Bárbara Marques,926227904,Gouveia Alameda de Ribeiro 40 5520-155,1981-09-20
197837346,880858409,Catarina Gonçalves,985297988,Gouveia R. do Adro 866 8132-093,1983-06-20
183197193,444690077,Larissa Pires,958149437,Portalegre R. S. Bartolomeu S/N 2884-364,1993-06-16
262414235,198944328,Rui Antunes,905907055,Vila Franca de Xira Rua de Coelho S/N 1694-142,1960-07-23
948306013,590398168,Yasmin Torres,975852122,Paredes Largo de Brito 322 2422-001,1954-03-25
206372529,127108097,Joana Pacheco,973950693,Fafe Avenida de Nogueira 75 3989-952,1962-07-25
425025099,129529232,Isabela Martins,985396369,Elvas Alameda de Loureiro S/N 6314-881,1952-07-28
541434587,127326369,Tiago Ribeiro,946703354,Cantanhede R. Fernando Pessa 9 2751-960,2001-07-23
983752196,589561063,Miguel Barbosa,973848475,Caniço R. de Abreu 6 5052-871,1967-08-20
455427013,729972203,Simão Barros,960290283,Fafe Av Bárbara Anjos S/N 3397-139,1959-08-14
512991216,784294274,Marta Matias,978628431,Porto Santo Rua de Vinte e Quatro de Agosto 81 6286-552,2003-04-02
277684804,168898730,Rafael Paiva,997675413,Vila Nova de Gaia Largo Castro 36 2610-218,1978-04-26
177717037,917440622,Nicole-Alícia Batista,924845290,Valpaços Praça de Andrade S/N 9436-895,1973-04-21
766962302,408264954,Luca Garcia,904836824,Vila Nova de Gaia Praça Benedita Costa 26 8114-954,1960-09-08
769583475,661693487,Denis Martins,929110988,Vendas Novas Travessa Dinis Andrade 79 2037-841,1988-05-23
656017516,362124505,Isabel Araújo,955223386,São João da Madeira Avenida de Pereira 72 1719-233,1983-02-16
286197220,896230332,Leonardo Simões,929666127,Fafe R. da Sé 42 8419-672,1979-12-05
623103705,546148169,Lourenço do Reis,975651259,Abrantes Av Margarida Gonçalves 50 7219-050,1953-01-25
509253689,325130630,Carlos Morais-Branco,989200975,Guarda Alameda de Amaral 60 8003-257,1963-02-19
847313916,515056677,Mariana Tavares,900192558,Guimarães Rua do Calhau S/N 3459-863,1982-07-01
716767004,138689368,Margarida Pires,909065489,Chaves R. Mauro Moreira 32 6483-321,1994-01-08
147754392,580255076,Gustavo Ribeiro,977825788,Paredes Avenida de Soares 409 9239-588,1956-05-04
563433642,635043473,Marta Matias,909263322,Miranda do Douro Avenida Ribeiro 46 6381-786,1974-07-16
151996307,862307790,Laura Magalhães,913498998,Trofa Av Pereira 8 2205-914,1959-08-09
105836109,131833114,Igor Machado,918440016,Anadia Travessa Esteves 491 6832-576,1959-03-24
913490995,915382547,Ivo Melo,955716450,Freamunde Rua de Santana 79 8929-457,1999-12-27
173849379,551926899,Vitória Ramos,933107396,Lixa Av Loureiro 6 1204-328,1992-08-28
153116734,540390691,Maria Faria,910276799,Agualva-Cacém Rua Victória Fonseca 43 4056-156,1954-02-01
657887917,752953155,Cristiano Santos,990554200,Estarreja Praça de Barros 54 4148-046,1981-12-23
778813058,183840570,Hugo Figueiredo,914289738,Vila Nova de Famalicão Alameda Bruna Araújo 6 4433-989,1959-11-21
363747067,969364868,Filipe Baptista,940419508,Montijo Rua David Esteves 93 8401-499,2000-02-20
566949885,517334677,Emma Sá,961987576,Rio Tinto Largo da Companhia 70 8615-673,1999-06-30
406114206,418253630,Vitória Gomes,914242152,Vila Nova de Foz Côa Travessa S. Bartolomeu 383 2800-013,2001-07-09
587005615,999242988,Matilde Lima,968854417,Almada Av Emma Loureiro 30 3946-793,1975-02-28
466389385,967588892,Larissa do Leal,934479550,Ovar Largo de Domingues S/N 9312-861,1964-10-04
373040441,954572611,Fábio Silva,945554046,Pinhel Avenida de Araújo 4 8833-561,1957-11-19
869800333,577656383,Vera Machado,937345125,Póvoa de Varzim Largo Nunes 64 3338-839,1986-06-04
743406321,954369238,Kévim Amaral,993867542,Peniche R. Roma 37 1563-885,1982-05-14
649002638,192242949,Wilson Monteiro,978295898,Aveiro Praça de Batista 38 2685-085,1993-06-14
503061283,189748180,Miguel Tavares,971466948,Peniche Largo Leite 59 0266-435,1981-03-28
843420821,163624083,Mário Alves,971758827,Póvoa de Santa Iria Praça Costa 878 4547-379,1995-11-13
816822476,800404484,Salvador Simões,931357728,Seia Rua Jorge Luis Borges 47 5869-362,1985-05-16
966692637,903103710,Renata de Fonseca,994247130,Almeirim R. Alícia Nogueira 63 9450-320,1976-09-18
401482967,104826603,Daniel de Baptista,995797755,São Mamede de Infesta Alameda da Banda de Ramalde 60 7191-416,1947-06-01
334797171,520965681,Vicente Amaral,930494454,Beja R. Santos 94 4209-049,1967-08-15
467488899,956630431,Bruno Nascimento,913706975,Vila Nova de Gaia Avenida Isaac Martins 77 3785-019,1970-11-12
719102372,126163160,Afonso Leite-Vicente,970195140,Braga Praça dos Pinheiros ao Parque das Nações 693 2463-924,1952-07-04
361241691,901597881,Manuel Cunha,930416739,Mêda Avenida Reis 12 6076-207,1953-05-12
741620024,746218486,Gustavo Faria,976189337,Gandra Travessa das Sereias 65 8177-867,1997-08-31
212269901,356222301,Matilde Rodrigues,914919340,Santana Travessa de Jesus 7 9388-006,1955-07-26
593511750,964530498,Filipe Pinto,985634882,Trofa Alameda Fernandes 41 8667-808,1953-10-10
111727001,472194770,Mário do Garcia,977041651,Praia da Vitória Av Almirante Pinheiro de Azevedo 122 6360-058,1980-01-09
299749594,241765622,Alexandre Sousa-Nunes,935547265,Abrantes Avenida de Montevideu 67 0428-537,1992-01-30
961378721,440593219,Flor-Beatriz Henriques,994960876,Matosinhos R. de Barbosa 2 4516-464,1987-11-17
194095563,386142797,Catarina-Raquel Santos,902933735,Porto Av Gaspar S/N 6912-078,1945-08-12
310329167,412098381,Nádia Branco,907803955,Lisboa R. Kelly Loureiro 29 5671-693,1977-11-30
359857057,377471956,Débora Jesus-Lourenço,979435869,Oliveira de Azeméis R. de Pereira 80 8556-807,1989-10-22
222200119,835655732,Bruno Valente,905734057,Vila Franca de Xira Alameda Nascimento 9 7135-716,2004-04-03
853470631,554620980,Luciana Melo,922153960,Vendas Novas Alameda de Araújo 8 7491-803,1993-08-23
107930993,765839936,Bianca Esteves,966381887,Rebordosa Largo de Anjos 29 1954-515,1998-10-15
885351520,470716971,Nair Vicente,972192672,Sabugal Rua de Pinheiro 2 4288-598,1986-03-20
960767477,290521035,Leonardo Marques,976095891,Vale de Cambra Travessa Mário Moreira 54 2392-829,1986-03-11
322911057,881888073,Frederico Branco,913622137,São João da Madeira Rua Naiara Tavares 68 3536-457,1987-12-15
810252578,816888423,Teresa de Mendes,965236557,Lamego Praça Macedo S/N 1902-041,1949-08-09
745202930,377271301,Matilde Pereira-Cruz,941409819,Costa da Caparica R. de Ribeiro Sanches 32 2607-751,1995-02-26
986089998,358992718,Eduarda Ribeiro,939561214,Santiago do Cacém Largo de Marques S/N 9057-469,1960-12-05
609643102,364608657,Patrícia Araújo-Pacheco,986380483,Vendas Novas Avenida Ramos 76 3727-350,1976-10-25
915312957,974076948,Francisca Magalhães,941800892,Tondela Av Fonseca 55 3984-666,2003-05-15
674868742,221519279,Larissa Ribeiro,946620535,Estarreja Praça Vítor Domingues 2 1169-484,1950-08-03
768589867,578730709,Miguel Sousa,966006755,Viseu Praça Diogo Carneiro S/N 9776-086,1972-02-20
741446453,784047922,Noa Macedo-Magalhães,967639091,Miranda do Douro Alameda Gonçalves 375 2384-265,1989-08-31
864298177,249886643,Bárbara Amorim,964100993,Rio Maior R. Erica Neves S/N 7020-634,1965-10-21
351331029,729626187,Júlia Cunha,952738112,Fafe Rua Garcia 91 6780-964,1959-12-23
486219220,181193894,Paulo Gaspar,904123661,Amarante Largo Vicente 12 9241-998,2004-02-02
284390298,711539803,André Reis,972134975,Vila Nova de Foz Côa Travessa de Brito 7 8428-138,2006-01-02
674384303,749714620,Mauro do Amorim,941216378,Portalegre Largo Fernandes 8 8021-138,1999-04-25
568393180,665280489,Luís Lopes,950067059,São João da Madeira Av de Francos 35 8103-789,1994-07-18
166878520,190921857,Juliana Coelho,960773110,Abrantes Avenida de Jesus 74 7231-968,1996-09-01
895046853,531737587,Laura da Matias,968782309,Vendas Novas Praça Raquel Magalhães S/N 7657-646,1968-03-05
659856061,398102386,Marta Ribeiro-Antunes,960850079,Ermesinde R. de Rocha 51 6744-384,1991-11-04
922333147,609386864,Catarina Miranda,992844594,Espinho Praça do Lagarteiro 57 5760-342,1984-09-03
711786909,986884920,Joaquim do Santos,961621584,Ílhavo Av Central 792 3524-564,1960-07-20
708669333,681525829,Álvaro Gonçalves,934070549,Marco de Canaveses Travessa Neves S/N 4537-604,1957-10-06
754359324,953373825,Daniel Magalhães,986240887,Maia Travessa de Esteves 8 4708-001,2005-01-08
919812767,650045838,Duarte Melo-Carneiro,900805158,Paços de Ferreira Largo Iara Teixeira 56 5559-085,1991-01-02
946810114,399566821,Álvaro Borges,923621536,Guarda Alameda Luana Vaz 1 2040-025,2001-06-04
550627692,553474300,Luciana Vieira,924791110,Chaves Av David Fonseca 48 4293-888,1975-10-18
932169313,356070314,Kyara de Ribeiro,987792178,São Mamede de Infesta Travessa D. Carlos I ao Parque das Nações 183 3251-999,1996-12-29
219682100,905521281,Noa Amorim,951588341,Fiães Largo Guilherme Faria 27 2131-810,2006-03-01
293578107,586814121,Gaspar Gaspar,998769641,Santiago do Cacém Travessa Pulido Garcia 95 1751-679,1971-08-27
235800975,412175721,Isabela Leite,937972721,Faro Av Leite 65 0448-535,1970-03-13
728493655,683087073,André Araújo,912382586,Lagoa Av Assunção 801 8754-670,1968-05-07
258757785,283780389,Cristiano Fonseca,933820112,Setúbal Av de São Vicente 371 9837-727,2006-01-16
272468353,423843709,Marta Almeida,999421706,Mangualde Alameda Nogueira 7 2805-726,1992-06-29
395167372,808129458,Mafalda Correia,966513440,Beja Alameda Carlos Alves 76 3749-548,1950-05-28
604751262,642324846,Luísa Almeida,985697242,Seia Av Andreia Reis S/N 6654-362,1979-11-21
497580595,976830652,Yara Baptista,975495672,Sabugal Largo de Vímara Peres 98 5849-799,1995-06-07
635764777,924151130,Gabriela Cardoso,929914013,Ovar Rua Iara Santos 56 5178-462,1993-10-24
830058880,338202567,Jorge Matos,991371688,Rebordosa R. de Magalhães 95 5623-152,1948-12-12
260070284,790144497,Edgar Nascimento,963653562,Lisboa Av Margarida Jesus 38 4104-402,1967-10-08
908943670,985735879,Alice Carneiro,912714683,Santa Cruz Avenida Mateus Lourenço 656 7468-541,1996-09-20
844411551,275514168,Lia Barbosa,950881398,Gafanha da Nazaré Travessa Mafalda Gonçalves 22 6560-345,1997-02-26
114051608,421356084,Vítor Pereira,965845974,Ovar Travessa de Lopes S/N 3798-889,2001-03-13
996372591,900273493,Naiara Moura,915829795,Vale de Cambra Av Tomé Henriques 35 0508-241,1973-10-05
540036394,272981618,Noah Campos-Coelho,956027749,Beja Alameda Mara Ribeiro 398 5039-979,1979-09-29
708416548,667609398,Duarte Morais,928928518,Vila Nova de Foz Côa Largo de Vieira 740 6313-782,1996-03-06
240392415,884380289,Emília da Baptista,959421084,Aveiro Praça Faria 935 9171-481,1985-02-06
311221726,959531944,João de Paiva,981161466,Elvas Avenida Loureiro S/N 9331-665,1953-06-26
741828431,827602011,Salvador Nogueira,995103685,Rio Tinto Rua do Longo 316 2699-708,1952-07-20
400321198,424371633,António Pereira,996180010,Trofa Av Lorena Cardoso S/N 7593-136,1945-08-13
334263360,871420783,Martim Maia,982169885,Póvoa de Santa Iria Largo Kyara Vieira 71 9262-427,2005-09-07
176396799,856019566,Victória Mendes,911126276,Paredes R. da Nau Catrineta 28 7416-066,1973-11-17
507506135,924618951,Larissa Nogueira-Simões,909792788,Ponta Delgada Rua de Coelho 392 2587-484,1968-03-23
297925480,215069705,Tomé Martins,983129762,São João da Madeira Largo Domingues S/N 2219-278,2005-07-20
168576885,127493551,Vicente do Macedo,982857096,Abrantes Travessa Letícia Pinho 82 1353-718,1955-04-24
593746138,407745717,Daniela Pinheiro,940146806,Mirandela Praça de Teixeira 86 6479-327,1963-11-15
447683803,426324997,Bárbara Ribeiro,973915418,Santana Praça Nunes 81 6442-075,1946-07-25
582903345,641236767,Victória-Anita Abreu,900436285,Alverca do Ribatejo Rua Matos 64 8103-396,1985-05-05
466486554,545283601,Letícia Vicente,959696036,Abrantes Rua Miguel Azevedo 67 5605-101,1989-01-31
663995742,164653078,Isabel de Vicente,904337466,Matosinhos Travessa Valentim Monteiro S/N 1128-756,1957-11-15
186710212,567601719,Yara Freitas,909025525,Peso da Régua Av de Sousa 55 5347-440,1952-03-12
126465425,710224418,Lúcia Tavares,958664404,Pinhel Av Nascimento 38 7416-770,1974-10-11
798560650,897103043,Renato Magalhães,923373110,Coimbra Travessa do Pedregulho 21 0823-919,1984-07-20
227653308,931466284,Sebastião do Maia,978603745,Póvoa de Santa Iria Av Figueiredo 6 8612-591,1991-04-09
324614566,211703457,Iara Domingues,914797935,Estremoz Largo de Baixo da Penha S/N 7193-252,1962-07-14
358498147,217968480,Leonardo Nogueira,967272461,Rio Maior Praça Sophia de Mello Breyner Andresen 12 4353-896,2004-01-17
